id,window_text,label
w028,"2026-04-06T11:59:43+00:00 RO-MARTINA-2 ----- sending ----- #1
2026-04-06T11:59:43+00:00 RO-MARTINA-2 => size:608 [0x260]
2026-04-06T11:59:43+00:00 RO-MARTINA-2 0000025c 051f0000 01150000 00077373
2026-04-06T11:59:43+00:00 RO-MARTINA-2 682d7273 61000000 01030000 010100c6
2026-04-06T11:59:43+00:00 RO-MARTINA-2 d6e131c7 9d6ac0a9 552cb955 af158119
2026-04-06T11:59:43+00:00 RO-MARTINA-2 b22d9661 222ecc88 e269ad7d c21db953
2026-04-06T11:59:43+00:00 RO-MARTINA-2 6d917795 7e8ffafc 00cea9c8 9208bbc0
2026-04-06T11:59:43+00:00 RO-MARTINA-2 9ff2a7c6 fae3782b ead37c47 94d4e6f1
2026-04-06T11:59:43+00:00 RO-MARTINA-2 8bb7ee15 8610799e ea7cdeeb 0b594f93
2026-04-06T11:59:43+00:00 RO-MARTINA-2 90e6144e 15bd905c 7fba99e2 927ada9e",NORMAL
w029,"2026-04-06T11:59:43+00:00 RO-MARTINA-2 282d036c 4e63472f fd75bae8 da7f5003
2026-04-06T11:59:43+00:00 RO-MARTINA-2 9f2caa69 ac84e93f 58021d94 7845284f
2026-04-06T11:59:43+00:00 RO-MARTINA-2 87089c92 eb42fb73 398fab07 5134e1ff
2026-04-06T11:59:43+00:00 RO-MARTINA-2 f5c7789f d55ab904 1a1a1dd3 0ae8e6cf
2026-04-06T11:59:43+00:00 RO-MARTINA-2 e523675e 59297de2 6740246a a67cc221
2026-04-06T11:59:43+00:00 RO-MARTINA-2 2e356c8b ec455548 0509f65f 03fb235a
2026-04-06T11:59:43+00:00 RO-MARTINA-2 05b4282f 170fb6e2 4c7d7992 6e40ee83
2026-04-06T11:59:43+00:00 RO-MARTINA-2 7cab82af 87935977 7ad3cd83 03571dec
2026-04-06T11:59:43+00:00 RO-MARTINA-2  
2026-04-06T11:59:43+00:00 RO-MARTINA-2 f775f289 d90a33bc 2d1bbbce 49ba4fca",NORMAL
w030,"2026-04-06T11:59:43+00:00 RO-MARTINA-2 106d357b 0f24286e 13a62c6c f001bd00
2026-04-06T11:59:43+00:00 RO-MARTINA-2 000020af 7938cad9 c85fe040 17351e48
2026-04-06T11:59:43+00:00 RO-MARTINA-2 6e7b46e8 001dc1c3 aac07683 d44c1af8
2026-04-06T11:59:43+00:00 RO-MARTINA-2 92f93c00 00011400 00000c72 73612d73
2026-04-06T11:59:43+00:00 RO-MARTINA-2 6861322d 32353600 00010061 8119712b
2026-04-06T11:59:43+00:00 RO-MARTINA-2 5268ee11 c74a6867 08a92886 161331d3
2026-04-06T11:59:43+00:00 RO-MARTINA-2 a292809c edbbf556 0550bc9d e8bea66b
2026-04-06T11:59:43+00:00 RO-MARTINA-2 0ee01840 633f2949 fff73faa afe3cc19
2026-04-06T11:59:43+00:00 RO-MARTINA-2 fd0eaaf3 d12c074f afda665b 8215786f
2026-04-06T11:59:43+00:00 RO-MARTINA-2 36509018 7f4991d9 4fa053da d9880883",NORMAL
w031,"2026-04-06T11:59:43+00:00 RO-MARTINA-2 25787fce 0b3fa0c9 0cc3d12f 64b7b0e7
2026-04-06T11:59:43+00:00 RO-MARTINA-2 1191c6a1 959549e1 91581c2f fb0ff3c3
2026-04-06T11:59:43+00:00 RO-MARTINA-2 14797da4 a2489be8 e8f78490 b34e0f46
2026-04-06T11:59:43+00:00 RO-MARTINA-2 46e4eeff e296e540 a52a672a bf18074b
2026-04-06T11:59:43+00:00 RO-MARTINA-2 f3f2ea73 46a724d6 eb8b2268 6f53985c
2026-04-06T11:59:43+00:00 RO-MARTINA-2  
2026-04-06T11:59:43+00:00 RO-MARTINA-2 25ec1f66 d8f37091 f0b548c9 556629b7
2026-04-06T11:59:43+00:00 RO-MARTINA-2 2b9e4510 60db5528 4352e322 b80d21a8
2026-04-06T11:59:43+00:00 RO-MARTINA-2 891dc485 720c5430 713215b7 5ade513e
2026-04-06T11:59:43+00:00 RO-MARTINA-2 1ca92651 bc7876aa 29f75469 326b9b0e",NORMAL
w032,"2026-04-06T11:59:43+00:00 RO-MARTINA-2 16f1ee71 788b85bb b9da0b8b 6a9db3ed
2026-04-06T11:59:43+00:00 RO-MARTINA-2 2070c745 8056a89a f02e2253 a73f61fd
2026-04-06T11:59:43+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T11:59:43+00:00 RO-MARTINA-2 packet create: kex new keys
2026-04-06T11:59:43+00:00 RO-MARTINA-2 ----- sending ----- #2
2026-04-06T11:59:43+00:00 RO-MARTINA-2 => size:16 [0x10]
2026-04-06T11:59:43+00:00 RO-MARTINA-2 0000000c 0a15e61b 21e91d8a 71053e26
2026-04-06T11:59:43+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T11:59:43+00:00 RO-MARTINA-2 ----- recieved ----- #2
2026-04-06T11:59:43+00:00 RO-MARTINA-2 => size:16 [0x10]",NORMAL
w033,"2026-04-06T11:59:43+00:00 RO-MARTINA-2 0000000c 0a150000 00000000 00000000
2026-04-06T11:59:43+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T11:59:43+00:00 RO-MARTINA-2 packet process: kex new keys
2026-04-06T11:59:43+00:00 RO-MARTINA-2 transport state: 3 --> 4
2026-04-06T11:59:43+00:00 RO-MARTINA-2 in enc key: 3c21f9b2 7ce5b781 d95e68e5 841a09a3 cc676348 a4e5c5cb 97bce0c7 d15ef93d
2026-04-06T11:59:43+00:00 RO-MARTINA-2 in enc iv: 13974fd4 88e1d5b8 00e7e814
2026-04-06T11:59:43+00:00 RO-MARTINA-2 out enc key: 37860bed 0e271d06 b2266bba 5273e989 4caa2053 f7935687 f4b1d902 bc94c8ac
2026-04-06T11:59:43+00:00 RO-MARTINA-2 out enc iv: 3b3768d9 223b5915 a0e96468
2026-04-06T11:59:43+00:00 RO-MARTINA-2 packet create: ext info
2026-04-06T11:59:43+00:00 RO-MARTINA-2 ----- sending ----- #3",NORMAL
w034,"2026-04-06T11:59:43+00:00 RO-MARTINA-2 => size:68 [0x44]
2026-04-06T11:59:43+00:00 RO-MARTINA-2 00000040 0f070000 00010000 000f7365
2026-04-06T11:59:43+00:00 RO-MARTINA-2 72766572 2d736967 2d616c67 73000000
2026-04-06T11:59:43+00:00 RO-MARTINA-2 14727361 2d736861 322d3235 362c7373
2026-04-06T11:59:43+00:00 RO-MARTINA-2 682d7273 6141d086 dcbbed18 4e7b2b32
2026-04-06T11:59:43+00:00 RO-MARTINA-2 b75f872a 
2026-04-06T11:59:43+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T11:59:44+00:00 RO-MARTINA-2 ----- recieved ----- #3
2026-04-06T11:59:44+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T11:59:44+00:00 RO-MARTINA-2 00000020 0e050000 000c7373 682d7573",NORMAL
w035,"2026-04-06T11:59:44+00:00 RO-MARTINA-2 65726175 74686966 3e7ed6c1 21631ba6
2026-04-06T11:59:44+00:00 RO-MARTINA-2 620187ca 
2026-04-06T11:59:44+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T11:59:44+00:00 RO-MARTINA-2 packet process: service request
2026-04-06T11:59:44+00:00 RO-MARTINA-2 authorization service requested
2026-04-06T11:59:44+00:00 RO-MARTINA-2 packet create: service accept
2026-04-06T11:59:44+00:00 RO-MARTINA-2 ----- sending ----- #4
2026-04-06T11:59:44+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T11:59:44+00:00 RO-MARTINA-2 00000020 0e060000 000c7373 682d7573
2026-04-06T11:59:44+00:00 RO-MARTINA-2 65726175 7468fdc7 b89931b6 52331f16",NORMAL
w036,"2026-04-06T11:59:44+00:00 RO-MARTINA-2 faf182f2 
2026-04-06T11:59:44+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T11:59:44+00:00 RO-MARTINA-2 ----- recieved ----- #4
2026-04-06T11:59:44+00:00 RO-MARTINA-2 => size:68 [0x44]
2026-04-06T11:59:44+00:00 RO-MARTINA-2 00000040 0a320000 00076674 70757365
2026-04-06T11:59:44+00:00 RO-MARTINA-2 72000000 0e737368 2d636f6e 6e656374
2026-04-06T11:59:44+00:00 RO-MARTINA-2 696f6e00 00000870 61737377 6f726400
2026-04-06T11:59:44+00:00 RO-MARTINA-2 00000006 61626331 32336e30 2cd85f04
2026-04-06T11:59:44+00:00 RO-MARTINA-2 b6c3e3f2 
2026-04-06T11:59:44+00:00 RO-MARTINA-2 -------------------- ",NORMAL
w037,"2026-04-06T11:59:44+00:00 RO-MARTINA-2 packet process: userauth request
2026-04-06T11:59:44+00:00 RO-MARTINA-2 auth req: ftpuser ssh-connection password
2026-04-06T11:59:44+00:00 RO-MARTINA-2 login failure for user ftpuser from 52.169.217.131 via ssh
2026-04-06T11:59:44+00:00 RO-MARTINA-2 next auth methods: password
2026-04-06T11:59:44+00:00 RO-MARTINA-2 packet create: userauth failure
2026-04-06T11:59:44+00:00 RO-MARTINA-2 ----- sending ----- #5
2026-04-06T11:59:44+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T11:59:44+00:00 RO-MARTINA-2 00000020 11330000 00087061 7373776f
2026-04-06T11:59:44+00:00 RO-MARTINA-2 7264009f 24d4e886 e1861002 a7d250b5
2026-04-06T11:59:44+00:00 RO-MARTINA-2 8b60490e ",NORMAL
w038,"2026-04-06T11:59:44+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T11:59:44+00:00 RO-MARTINA-2 ----- recieved ----- #5
2026-04-06T11:59:44+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T11:59:44+00:00 RO-MARTINA-2 00000020 0b010000 000b0000 00074279
2026-04-06T11:59:44+00:00 RO-MARTINA-2 65204279 65000000 00df0769 915e3c5d
2026-04-06T11:59:44+00:00 RO-MARTINA-2 5f3a91d8 
2026-04-06T11:59:44+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T11:59:44+00:00 RO-MARTINA-2 packet process: disconnect
2026-04-06T11:59:44+00:00 RO-MARTINA-2 peer disconnected : 11 Bye Bye
2026-04-06T11:59:44+00:00 RO-MARTINA-2 transport state: 4 --> 0",ANOMALOUS
w039,"2026-04-06T11:59:44+00:00 RO-MARTINA-2 closing connection: <peer disconnected> ::ffff:52.169.217.131:60316 (5)
2026-04-06T11:59:45+00:00 RO-MARTINA-2 new connection: 183.82.111.224:17768 (5)
2026-04-06T11:59:45+00:00 RO-MARTINA-2 transport state: 1 --> 2
2026-04-06T11:59:45+00:00 RO-MARTINA-2 sending string
2026-04-06T11:59:45+00:00 RO-MARTINA-2 SSH-2.0-ROSSSH? 
2026-04-06T11:59:45+00:00 RO-MARTINA-2  
2026-04-06T11:59:45+00:00 RO-MARTINA-2 client version: SSH-2.0-libssh_0.11.1
2026-04-06T11:59:45+00:00 RO-MARTINA-2 transport state: 2 --> 3
2026-04-06T11:59:45+00:00 RO-MARTINA-2 packet create: kex init
2026-04-06T11:59:45+00:00 RO-MARTINA-2 ----- sending ----- #0",ANOMALOUS
w040,"2026-04-06T11:59:45+00:00 RO-MARTINA-2 => size:600 [0x258]
2026-04-06T11:59:45+00:00 RO-MARTINA-2 00000254 081493f3 7234e518 58669801
2026-04-06T11:59:45+00:00 RO-MARTINA-2 b5e6b42f 1d8d0000 009b6375 72766532
2026-04-06T11:59:45+00:00 RO-MARTINA-2 35353139 2d736861 3235362c 64696666
2026-04-06T11:59:45+00:00 RO-MARTINA-2 69652d68 656c6c6d 616e2d67 726f7570
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2d657863 68616e67 652d7368 61323536
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2c646966 6669652d 68656c6c 6d616e2d
2026-04-06T11:59:45+00:00 RO-MARTINA-2 67726f75 702d6578 6368616e 67652d73
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6861312c 64696666 69652d68 656c6c6d
2026-04-06T11:59:45+00:00 RO-MARTINA-2 616e2d67 726f7570 31342d73 6861312c",NORMAL
w041,"2026-04-06T11:59:45+00:00 RO-MARTINA-2 64696666 69652d68 656c6c6d 616e2d67
2026-04-06T11:59:45+00:00 RO-MARTINA-2 726f7570 312d7368 61312c65 78742d69
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6e666f2d 73000000 14727361 2d736861
2026-04-06T11:59:45+00:00 RO-MARTINA-2 322d3235 362c7373 682d7273 61000000
2026-04-06T11:59:45+00:00 RO-MARTINA-2 7d616573 3132382d 6374722c 61657331
2026-04-06T11:59:45+00:00 RO-MARTINA-2 39322d63 74722c61 65733235 362d6374
2026-04-06T11:59:45+00:00 RO-MARTINA-2 722c6165 73313238 2d67636d 406f7065
2026-04-06T11:59:45+00:00 RO-MARTINA-2  
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6e737368 2e636f6d 2c616573 3235362d
2026-04-06T11:59:45+00:00 RO-MARTINA-2 67636d40 6f70656e 7373682e 636f6d2c",NORMAL
w042,"2026-04-06T11:59:45+00:00 RO-MARTINA-2 61657331 32382d63 62632c61 65733139
2026-04-06T11:59:45+00:00 RO-MARTINA-2 322d6362 632c6165 73323536 2d636263
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2c336465 732d6362 632c6e6f 6e650000
2026-04-06T11:59:45+00:00 RO-MARTINA-2 007d6165 73313238 2d637472 2c616573
2026-04-06T11:59:45+00:00 RO-MARTINA-2 3139322d 6374722c 61657332 35362d63
2026-04-06T11:59:45+00:00 RO-MARTINA-2 74722c61 65733132 382d6763 6d406f70
2026-04-06T11:59:45+00:00 RO-MARTINA-2 656e7373 682e636f 6d2c6165 73323536
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2d67636d 406f7065 6e737368 2e636f6d
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2c616573 3132382d 6362632c 61657331
2026-04-06T11:59:45+00:00 RO-MARTINA-2 39322d63 62632c61 65733235 362d6362",NORMAL
w043,"2026-04-06T11:59:45+00:00 RO-MARTINA-2 632c3364 65732d63 62632c6e 6f6e6500
2026-04-06T11:59:45+00:00 RO-MARTINA-2 00002e68 6d61632d 73686132 2d323536
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2c686d61 632d7368 61322d35 31322c68
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6d61632d 73686131 2c686d61 632d6d64
2026-04-06T11:59:45+00:00 RO-MARTINA-2  
2026-04-06T11:59:45+00:00 RO-MARTINA-2 35000000 2e686d61 632d7368 61322d32
2026-04-06T11:59:45+00:00 RO-MARTINA-2 35362c68 6d61632d 73686132 2d353132
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2c686d61 632d7368 61312c68 6d61632d
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6d643500 0000046e 6f6e6500 0000046e
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6f6e6500 00000000 00000000 00000000",NORMAL
w044,"2026-04-06T11:59:45+00:00 RO-MARTINA-2 3cd4da28 4f994cd2
2026-04-06T11:59:45+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T11:59:45+00:00 RO-MARTINA-2 stats roas 0 roa 0 nodes4 0 nodes6 0
2026-04-06T11:59:45+00:00 RO-MARTINA-2 route/calc/publish 
2026-04-06T11:59:45+00:00 RO-MARTINA-2 wipe stats roas 0 roa 0 nodes4 0 nodes6 0
2026-04-06T11:59:45+00:00 RO-MARTINA-2 ----- recieved ----- #0
2026-04-06T11:59:45+00:00 RO-MARTINA-2 => size:936 [0x3a8]
2026-04-06T11:59:45+00:00 RO-MARTINA-2 000003a4 0814e234 8a84889c 15e96ed6
2026-04-06T11:59:45+00:00 RO-MARTINA-2 3f5fc86c 4c610000 010e6375 72766532
2026-04-06T11:59:45+00:00 RO-MARTINA-2 35353139 2d736861 3235362c 63757276",NORMAL
w045,"2026-04-06T11:59:45+00:00 RO-MARTINA-2 65323535 31392d73 68613235 36406c69
2026-04-06T11:59:45+00:00 RO-MARTINA-2 62737368 2e6f7267 2c656364 682d7368
2026-04-06T11:59:45+00:00 RO-MARTINA-2 61322d6e 69737470 3235362c 65636468
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2d736861 322d6e69 73747033 38342c65
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6364682d 73686132 2d6e6973 74703532
2026-04-06T11:59:45+00:00 RO-MARTINA-2 312c6469 66666965 2d68656c 6c6d616e
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2d67726f 75703138 2d736861 3531322c
2026-04-06T11:59:45+00:00 RO-MARTINA-2 64696666 69652d68 656c6c6d 616e2d67
2026-04-06T11:59:45+00:00 RO-MARTINA-2 726f7570 31362d73 68613531 322c6469
2026-04-06T11:59:45+00:00 RO-MARTINA-2 66666965 2d68656c 6c6d616e 2d67726f",NORMAL
w046,"2026-04-06T11:59:45+00:00 RO-MARTINA-2 75702d65 78636861 6e67652d 73686132
2026-04-06T11:59:45+00:00 RO-MARTINA-2 35362c64 69666669 652d6865 6c6c6d61
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6e2d6772 6f757031 342d7368 61323536
2026-04-06T11:59:45+00:00 RO-MARTINA-2  
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2c657874 2d696e66 6f2d632c 6b65782d
2026-04-06T11:59:45+00:00 RO-MARTINA-2 73747269 63742d63 2d763030 406f7065
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6e737368 2e636f6d 0000009f 7373682d
2026-04-06T11:59:45+00:00 RO-MARTINA-2 65643235 3531392c 65636473 612d7368
2026-04-06T11:59:45+00:00 RO-MARTINA-2 61322d6e 69737470 3532312c 65636473
2026-04-06T11:59:45+00:00 RO-MARTINA-2 612d7368 61322d6e 69737470 3338342c",NORMAL
w047,"2026-04-06T11:59:45+00:00 RO-MARTINA-2 65636473 612d7368 61322d6e 69737470
2026-04-06T11:59:45+00:00 RO-MARTINA-2 3235362c 736b2d73 73682d65 64323535
2026-04-06T11:59:45+00:00 RO-MARTINA-2 3139406f 70656e73 73682e63 6f6d2c73
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6b2d6563 6473612d 73686132 2d6e6973
2026-04-06T11:59:45+00:00 RO-MARTINA-2 74703235 36406f70 656e7373 682e636f
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6d2c7273 612d7368 61322d35 31322c72
2026-04-06T11:59:45+00:00 RO-MARTINA-2 73612d73 6861322d 32353600 00006c63
2026-04-06T11:59:45+00:00 RO-MARTINA-2 68616368 6132302d 706f6c79 31333035
2026-04-06T11:59:45+00:00 RO-MARTINA-2 406f7065 6e737368 2e636f6d 2c616573
2026-04-06T11:59:45+00:00 RO-MARTINA-2 3235362d 67636d40 6f70656e 7373682e",NORMAL
w048,"2026-04-06T11:59:45+00:00 RO-MARTINA-2  
2026-04-06T11:59:45+00:00 RO-MARTINA-2 636f6d2c 61657331 32382d67 636d406f
2026-04-06T11:59:45+00:00 RO-MARTINA-2 70656e73 73682e63 6f6d2c61 65733235
2026-04-06T11:59:45+00:00 RO-MARTINA-2 362d6374 722c6165 73313932 2d637472
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2c616573 3132382d 63747200 00006c63
2026-04-06T11:59:45+00:00 RO-MARTINA-2 68616368 6132302d 706f6c79 31333035
2026-04-06T11:59:45+00:00 RO-MARTINA-2 406f7065 6e737368 2e636f6d 2c616573
2026-04-06T11:59:45+00:00 RO-MARTINA-2 3235362d 67636d40 6f70656e 7373682e
2026-04-06T11:59:45+00:00 RO-MARTINA-2 636f6d2c 61657331 32382d67 636d406f
2026-04-06T11:59:45+00:00 RO-MARTINA-2 70656e73 73682e63 6f6d2c61 65733235",NORMAL
w049,"2026-04-06T11:59:45+00:00 RO-MARTINA-2 362d6374 722c6165 73313932 2d637472
2026-04-06T11:59:45+00:00 RO-MARTINA-2 2c616573 3132382d 63747200 00005768
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6d61632d 73686132 2d323536 2d65746d
2026-04-06T11:59:45+00:00 RO-MARTINA-2 406f7065 6e737368 2e636f6d 2c686d61
2026-04-06T11:59:45+00:00 RO-MARTINA-2 632d7368 61322d35 31322d65 746d406f
2026-04-06T11:59:45+00:00 RO-MARTINA-2 70656e73 73682e63 6f6d2c68 6d61632d
2026-04-06T11:59:45+00:00 RO-MARTINA-2 73686132 2d323536 2c686d61 632d7368
2026-04-06T11:59:45+00:00 RO-MARTINA-2  
2026-04-06T11:59:45+00:00 RO-MARTINA-2 61322d35 31320000 0057686d 61632d73
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6861322d 3235362d 65746d40 6f70656e",NORMAL
w050,"2026-04-06T11:59:45+00:00 RO-MARTINA-2 7373682e 636f6d2c 686d6163 2d736861
2026-04-06T11:59:45+00:00 RO-MARTINA-2 322d3531 322d6574 6d406f70 656e7373
2026-04-06T11:59:45+00:00 RO-MARTINA-2 682e636f 6d2c686d 61632d73 6861322d
2026-04-06T11:59:45+00:00 RO-MARTINA-2 3235362c 686d6163 2d736861 322d3531
2026-04-06T11:59:45+00:00 RO-MARTINA-2 32000000 156e6f6e 652c7a6c 6962406f
2026-04-06T11:59:45+00:00 RO-MARTINA-2 70656e73 73682e63 6f6d0000 00156e6f
2026-04-06T11:59:45+00:00 RO-MARTINA-2 6e652c7a 6c696240 6f70656e 7373682e
2026-04-06T11:59:45+00:00 RO-MARTINA-2 636f6d00 00000000 00000000 00000000
2026-04-06T11:59:45+00:00 RO-MARTINA-2 00000000 00000000
2026-04-06T11:59:45+00:00 RO-MARTINA-2 -------------------- ",NORMAL
w051,"2026-04-06T11:59:45+00:00 RO-MARTINA-2 packet process: kex init
2026-04-06T11:59:45+00:00 RO-MARTINA-2 host key algo: ssh-ed25519,ecdsa-sha2-nistp521,ecdsa-sha2-nistp384,ecdsa-sha2-nistp256,sk-ssh-ed25519@openssh.com,sk-ecdsa-sha2-nistp256@openssh.com,rsa-sha2-512,rsa-sha2-256
2026-04-06T11:59:45+00:00 RO-MARTINA-2 kex algo: curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,ext-info-c,kex-strict-c-v00@openssh.com
2026-04-06T11:59:45+00:00 RO-MARTINA-2 enc algo CS: chacha20-poly1305@openssh.com,aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr
2026-04-06T11:59:45+00:00 RO-MARTINA-2 mac algo CS: hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha2-256,hmac-sha2-512
2026-04-06T11:59:45+00:00 RO-MARTINA-2 comp algo CS: none,zlib@openssh.com
2026-04-06T11:59:45+00:00 RO-MARTINA-2 packet follows: 0
2026-04-06T11:59:45+00:00 RO-MARTINA-2 ext info enabled
2026-04-06T11:59:45+00:00 RO-MARTINA-2 agreed on: curve25519-sha256,rsa-sha2-256,aes256-gcm@openssh.com,none,none,
2026-04-06T11:59:46+00:00 RO-MARTINA-2 ----- recieved ----- #1",NORMAL
w052,"2026-04-06T11:59:46+00:00 RO-MARTINA-2 => size:48 [0x30]
2026-04-06T11:59:46+00:00 RO-MARTINA-2 0000002c 061e0000 00201325 86c19d13
2026-04-06T11:59:46+00:00 RO-MARTINA-2 3533d018 55ceffd6 26944a83 32005577
2026-04-06T11:59:46+00:00 RO-MARTINA-2 2ce1a03e 47948cc2 dc3a0000 00000000
2026-04-06T11:59:46+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T11:59:46+00:00 RO-MARTINA-2 packet process: kex dh gex req old
2026-04-06T11:59:46+00:00 RO-MARTINA-2 algorithm: rsa-sha2-256
2026-04-06T11:59:46+00:00 RO-MARTINA-2 packet create: hexdh gex group
2026-04-06T11:59:46+00:00 RO-MARTINA-2 ----- sending ----- #1
2026-04-06T11:59:46+00:00 RO-MARTINA-2 => size:608 [0x260]",NORMAL
w053,"2026-04-06T11:59:46+00:00 RO-MARTINA-2 0000025c 051f0000 01150000 00077373
2026-04-06T11:59:46+00:00 RO-MARTINA-2 682d7273 61000000 01030000 010100c6
2026-04-06T11:59:46+00:00 RO-MARTINA-2 d6e131c7 9d6ac0a9 552cb955 af158119
2026-04-06T11:59:46+00:00 RO-MARTINA-2 b22d9661 222ecc88 e269ad7d c21db953
2026-04-06T11:59:46+00:00 RO-MARTINA-2 6d917795 7e8ffafc 00cea9c8 9208bbc0
2026-04-06T11:59:46+00:00 RO-MARTINA-2 9ff2a7c6 fae3782b ead37c47 94d4e6f1
2026-04-06T11:59:46+00:00 RO-MARTINA-2 8bb7ee15 8610799e ea7cdeeb 0b594f93
2026-04-06T11:59:46+00:00 RO-MARTINA-2 90e6144e 15bd905c 7fba99e2 927ada9e
2026-04-06T11:59:46+00:00 RO-MARTINA-2 282d036c 4e63472f fd75bae8 da7f5003
2026-04-06T11:59:46+00:00 RO-MARTINA-2 9f2caa69 ac84e93f 58021d94 7845284f",NORMAL
w054,"2026-04-06T11:59:46+00:00 RO-MARTINA-2 87089c92 eb42fb73 398fab07 5134e1ff
2026-04-06T11:59:46+00:00 RO-MARTINA-2 f5c7789f d55ab904 1a1a1dd3 0ae8e6cf
2026-04-06T11:59:46+00:00 RO-MARTINA-2 e523675e 59297de2 6740246a a67cc221
2026-04-06T11:59:46+00:00 RO-MARTINA-2 2e356c8b ec455548 0509f65f 03fb235a
2026-04-06T11:59:46+00:00 RO-MARTINA-2 05b4282f 170fb6e2 4c7d7992 6e40ee83
2026-04-06T11:59:46+00:00 RO-MARTINA-2 7cab82af 87935977 7ad3cd83 03571dec
2026-04-06T11:59:46+00:00 RO-MARTINA-2  
2026-04-06T11:59:46+00:00 RO-MARTINA-2 f775f289 d90a33bc 2d1bbbce 49ba4fca
2026-04-06T11:59:46+00:00 RO-MARTINA-2 106d357b 0f24286e 13a62c6c f001bd00
2026-04-06T11:59:46+00:00 RO-MARTINA-2 000020bf 83f9bbf2 8164d424 69eb9fb7",NORMAL
w055,"2026-04-06T11:59:46+00:00 RO-MARTINA-2 4e9f8a24 be47b6ba 5a0a8625 ef23a75b
2026-04-06T11:59:46+00:00 RO-MARTINA-2 b9075d00 00011400 00000c72 73612d73
2026-04-06T11:59:46+00:00 RO-MARTINA-2 6861322d 32353600 00010096 0a5ba51c
2026-04-06T11:59:46+00:00 RO-MARTINA-2 8ce72dd4 58f4e6b6 efbb7d07 8c787dbb
2026-04-06T11:59:46+00:00 RO-MARTINA-2 f5f1f4db e6798818 bc21d407 8abe1607
2026-04-06T11:59:46+00:00 RO-MARTINA-2 865341e0 2757c1d7 1e7e54b4 f30725d9
2026-04-06T11:59:46+00:00 RO-MARTINA-2 f3ae7d53 f064ae32 3c9f2e9f f9f2387a
2026-04-06T11:59:46+00:00 RO-MARTINA-2 f657bd12 cc2231d0 40f215fa f476cc90
2026-04-06T11:59:46+00:00 RO-MARTINA-2 6d858ee2 802175b8 e5c6087f a627f0be
2026-04-06T11:59:46+00:00 RO-MARTINA-2 f7590c5f 2036f676 1e68fc11 768c9e64",NORMAL
